,former,,,,,,forecast,,,,,
Date,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume
7/30/2018,7292.720215,7299.080078,7158.779785,7193.100098,7193.100098,2143410000,7219.669922,7272.959961,7179.410156,7231.97998,7231.97998,2195050000
7/31/2018,7219.669922,7272.959961,7179.410156,7231.97998,7231.97998,2195050000,7269.200195,7294.799805,7234.640137,7272.890137,7272.890137,2223550000
8/01/2018,7269.200195,7294.799805,7234.640137,7272.890137,7272.890137,2223550000,7221.350098,7380.560059,7221.350098,7372.149902,7372.149902,2081300000
8/02/2018,7221.350098,7380.560059,7221.350098,7372.149902,7372.149902,2081300000,7389.359863,7395.490234,7356.330078,7395.490234,7395.490234,2018700000
8/03/2018,7389.359863,7395.490234,7356.330078,7395.490234,7395.490234,2018700000,7390.819824,7439.549805,7381.580078,7438.990234,7438.990234,2238170000
8/06/2018,7390.819824,7439.549805,7381.580078,7438.990234,7438.990234,2238170000,7459.319824,7478.959961,7443.879883,7462.649902,7462.649902,2197590000
8/07/2018,7459.319824,7478.959961,7443.879883,7462.649902,7462.649902,2197590000,7454.419922,7486.209961,7435.77002,7469.549805,7469.549805,2087850000
8/08/2018,7454.419922,7486.209961,7435.77002,7469.549805,7469.549805,2087850000,7467.509766,7498.370117,7458.569824,7466.959961,7466.959961,2032950000
8/09/2018,7467.509766,7498.370117,7458.569824,7466.959961,7466.959961,2032950000,7409.049805,7436.689941,7382.830078,7408.299805,7408.299805,2095180000
8/10/2018,7409.049805,7436.689941,7382.830078,7408.299805,7408.299805,2095180000,7420.180176,7468.819824,7398.529785,7401.169922,7401.169922,1914240000
8/13/2018,7420.180176,7468.819824,7398.529785,7401.169922,7401.169922,1914240000,7430.450195,7455.419922,7390,7447.169922,7447.169922,1917360000
8/14/2018,7430.450195,7455.419922,7390,7447.169922,7447.169922,1917360000,7385.669922,7409.47998,7308.52002,7354.660156,7354.660156,2286960000
8/15/2018,7385.669922,7409.47998,7308.52002,7354.660156,7354.660156,2286960000,7409.609863,7422.830078,7361.879883,7374.290039,7374.290039,1979540000
8/16/2018,7409.609863,7422.830078,7361.879883,7374.290039,7374.290039,1979540000,7352.629883,7394.939941,7312.649902,7377.540039,7377.540039,1843150000
8/17/2018,7352.629883,7394.939941,7312.649902,7377.540039,7377.540039,1843150000,7393.580078,7395.75,7343.470215,7371.419922,7371.419922,1698970000
8/20/2018,7393.580078,7395.75,7343.470215,7371.419922,7371.419922,1698970000,7393.459961,7441.419922,7388.370117,7397.22998,7397.22998,1766630000
8/21/2018,7393.459961,7441.419922,7388.370117,7397.22998,7397.22998,1766630000,7379.839844,7434.47998,7374.689941,7424.600098,7424.600098,1660460000
8/22/2018,7379.839844,7434.47998,7374.689941,7424.600098,7424.600098,1660460000,7420.310059,7465.870117,7405.399902,7413.839844,7413.839844,1879890000
8/23/2018,7420.310059,7465.870117,7405.399902,7413.839844,7413.839844,1879890000,7443.709961,7489.540039,7442.990234,7485.399902,7485.399902,1886600000
8/24/2018,7443.709961,7489.540039,7442.990234,7485.399902,7485.399902,1886600000,7527.370117,7560.759766,7512.02002,7559.129883,7559.129883,2319130000
8/27/2018,7527.370117,7560.759766,7512.02002,7559.129883,7559.129883,2319130000,7580.850098,7588.720215,7556.709961,7570.25,7570.25,1961300000
8/28/2018,7580.850098,7588.720215,7556.709961,7570.25,7570.25,1961300000,7585.129883,7661.950195,7583.52002,7660.180176,7660.180176,1897000000
8/29/2018,7585.129883,7661.950195,7583.52002,7660.180176,7660.180176,1897000000,7645.109863,7691.100098,7619.72998,7642.669922,7642.669922,2014450000
8/30/2018,7645.109863,7691.100098,7619.72998,7642.669922,7642.669922,2014450000,7634.439941,7676.459961,7628.540039,7654.549805,7654.549805,1899910000
8/31/2018,7634.439941,7676.459961,7628.540039,7654.549805,7654.549805,1899910000,7629.339844,7643.450195,7581.350098,7622.319824,7622.319824,2229520000
9/04/2018,7629.339844,7643.450195,7581.350098,7622.319824,7622.319824,2229520000,7600.950195,7607.180176,7498.379883,7523.259766,7523.259766,2596780000
9/05/2018,7600.950195,7607.180176,7498.379883,7523.259766,7523.259766,2596780000,7527.220215,7532.299805,7405.319824,7453.169922,7453.169922,2368680000
9/06/2018,7527.220215,7532.299805,7405.319824,7453.169922,7453.169922,2368680000,7402.189941,7489.399902,7400.990234,7430.259766,7430.259766,2146380000
9/07/2018,7402.189941,7489.399902,7400.990234,7430.259766,7430.259766,2146380000,7466.759766,7473.75,7410.740234,7447.680176,7447.680176,2041450000
9/10/2018,7466.759766,7473.75,7410.740234,7447.680176,7447.680176,2041450000,7415.089844,7519.450195,7401.720215,7507.870117,7507.870117,2336600000
9/11/2018,7415.089844,7519.450195,7401.720215,7507.870117,7507.870117,2336600000,7493.379883,7501.240234,7422.910156,7488.060059,7488.060059,2341850000
9/12/2018,7493.379883,7501.240234,7422.910156,7488.060059,7488.060059,2341850000,7535.22998,7578.759766,7531.660156,7561.689941,7561.689941,2318720000
9/13/2018,7535.22998,7578.759766,7531.660156,7561.689941,7561.689941,2318720000,7575.379883,7581.299805,7515.040039,7545.5,7545.5,2030720000
9/14/2018,7575.379883,7581.299805,7515.040039,7545.5,7545.5,2030720000,7522.589844,7533.919922,7427.790039,7434.72998,7434.72998,2284140000
9/17/2018,7522.589844,7533.919922,7427.790039,7434.72998,7434.72998,2284140000,7440.859863,7531.200195,7436.529785,7494.399902,7494.399902,2317990000
9/18/2018,7440.859863,7531.200195,7436.529785,7494.399902,7494.399902,2317990000,7498.240234,7513.339844,7441.560059,7490.319824,7490.319824,2156730000
9/19/2018,7498.240234,7513.339844,7441.560059,7490.319824,7490.319824,2156730000,7534.02002,7582.430176,7523.870117,7569.029785,7569.029785,2287150000
9/20/2018,7534.02002,7582.430176,7523.870117,7569.029785,7569.029785,2287150000,7587.390137,7603.859863,7522.120117,7531.069824,7531.069824,3706820000
9/21/2018,7587.390137,7603.859863,7522.120117,7531.069824,7531.069824,3706820000,7477.450195,7554.950195,7447.22998,7548.75,7548.75,2416380000
9/24/2018,7477.450195,7554.950195,7447.22998,7548.75,7548.75,2416380000,7552.02002,7568.169922,7525.189941,7563.189941,7563.189941,2288140000
9/25/2018,7552.02002,7568.169922,7525.189941,7563.189941,7563.189941,2288140000,7563.959961,7637.620117,7553.259766,7563.089844,7563.089844,2290730000
9/26/2018,7563.959961,7637.620117,7553.259766,7563.089844,7563.089844,2290730000,7600.350098,7657.799805,7596.959961,7629.569824,7629.569824,2053770000
9/27/2018,7600.350098,7657.799805,7596.959961,7629.569824,7629.569824,2053770000,7612.649902,7649.299805,7598.689941,7627.649902,7627.649902,2323940000
9/28/2018,7612.649902,7649.299805,7598.689941,7627.649902,7627.649902,2323940000,7673,7700.560059,7627.470215,7645.450195,7645.450195,2283230000
10/01/2018,7673,7700.560059,7627.470215,7645.450195,7645.450195,2283230000,7632.370117,7685.359863,7610.25,7628.279785,7628.279785,2391370000
10/02/2018,7632.370117,7685.359863,7610.25,7628.279785,7628.279785,2391370000,7663.089844,7676.899902,7625.600098,7637.430176,7637.430176,3047330000
10/03/2018,7663.089844,7676.899902,7625.600098,7637.430176,7637.430176,3047330000,7603.009766,7608.240234,7436.259766,7490,7490,3274550000
10/04/2018,7603.009766,7608.240234,7436.259766,7490,7490,3274550000,7482.040039,7510.450195,7327.439941,7399.009766,7399.009766,2672900000
10/05/2018,7482.040039,7510.450195,7327.439941,7399.009766,7399.009766,2672900000,7356.540039,7415.540039,7267.02002,7352.819824,7352.819824,2239640000
10/08/2018,7356.540039,7415.540039,7267.02002,7352.819824,7352.819824,2239640000,7352.439941,7430.359863,7339.859863,7371.620117,7371.620117,2459040000
10/09/2018,7352.439941,7430.359863,7339.859863,7371.620117,7371.620117,2459040000,7319.810059,7329.240234,7042.060059,7044.5,7044.5,3077330000
10/10/2018,7319.810059,7329.240234,7042.060059,7044.5,7044.5,3077330000,7013.47998,7120.100098,6892.890137,6964.029785,6964.029785,3129290000
10/11/2018,7013.47998,7120.100098,6892.890137,6964.029785,6964.029785,3129290000,7150.209961,7179.040039,7019.890137,7157.209961,7157.209961,2650290000
10/12/2018,7150.209961,7179.040039,7019.890137,7157.209961,7157.209961,2650290000,7129.310059,7144.160156,7047.470215,7068.669922,7068.669922,2148850000
10/15/2018,7129.310059,7144.160156,7047.470215,7068.669922,7068.669922,2148850000,7141.669922,7291.259766,7133.290039,7276.430176,7276.430176,2623300000
10/16/2018,7141.669922,7291.259766,7133.290039,7276.430176,7276.430176,2623300000,7310,7311.850098,7205.759766,7278.629883,7278.629883,2364720000
10/17/2018,7310,7311.850098,7205.759766,7278.629883,7278.629883,2364720000,7250.919922,7251.540039,7081.890137,7116.089844,7116.089844,2545950000
10/18/2018,7250.919922,7251.540039,7081.890137,7116.089844,7116.089844,2545950000,7169.450195,7227.959961,7080.740234,7107.22998,7107.22998,2532220000
10/19/2018,7169.450195,7227.959961,7080.740234,7107.22998,7107.22998,2532220000,7146.029785,7193.720215,7088.899902,7141.209961,7141.209961,2282400000
10/22/2018,7146.029785,7193.720215,7088.899902,7141.209961,7141.209961,2282400000,7002.689941,7149.129883,6933.560059,7118.669922,7118.669922,2735820000
10/23/2018,7002.689941,7149.129883,6933.560059,7118.669922,7118.669922,2735820000,7101.850098,7117.339844,6777.470215,6789.149902,6789.149902,2930550000
10/24/2018,7101.850098,7117.339844,6777.470215,6789.149902,6789.149902,2930550000,6891.27002,7063.919922,6866.75,7016.390137,7016.390137,2741810000
10/25/2018,6891.27002,7063.919922,6866.75,7016.390137,7016.390137,2741810000,6804.689941,6976.939941,6743.779785,6852.399902,6852.399902,2964780000
10/26/2018,6804.689941,6976.939941,6743.779785,6852.399902,6852.399902,2964780000,6954.689941,6973.189941,6574.75,6713.899902,6713.899902,2689550000
10/29/2018,6954.689941,6973.189941,6574.75,6713.899902,6713.899902,2689550000,6673.839844,6816.27002,6652.529785,6810.120117,6810.120117,2681310000
10/30/2018,6673.839844,6816.27002,6652.529785,6810.120117,6810.120117,2681310000,6933.109863,7030.509766,6924.089844,6967.100098,6967.100098,2899730000
10/31/2018,6933.109863,7030.509766,6924.089844,6967.100098,6967.100098,2899730000,6980.790039,7071.839844,6932.209961,7069.169922,7069.169922,2708880000
11/01/2018,6980.790039,7071.839844,6932.209961,7069.169922,7069.169922,2708880000,7042.299805,7085.27002,6909.069824,6965.290039,6965.290039,2889910000
11/02/2018,7042.299805,7085.27002,6909.069824,6965.290039,6965.290039,2889910000,6946.149902,6952.930176,6859.799805,6937.089844,6937.089844,2166470000
11/05/2018,6946.149902,6952.930176,6859.799805,6937.089844,6937.089844,2166470000,6939.129883,7024.779785,6928,6988.850098,6988.850098,2285680000
11/06/2018,6939.129883,7024.779785,6928,6988.850098,6988.850098,2285680000,7068.5,7205.959961,7057.709961,7203.129883,7203.129883,2677530000
11/07/2018,7068.5,7205.959961,7057.709961,7203.129883,7203.129883,2677530000,7176.189941,7192.319824,7125.140137,7158.589844,7158.589844,2462430000
11/08/2018,7176.189941,7192.319824,7125.140137,7158.589844,7158.589844,2462430000,7095.450195,7104.390137,6982.890137,7039.149902,7039.149902,2418490000
11/09/2018,7095.450195,7104.390137,6982.890137,7039.149902,7039.149902,2418490000,6990.370117,6998.799805,6819.379883,6829.100098,6829.100098,2289070000
11/12/2018,6990.370117,6998.799805,6819.379883,6829.100098,6829.100098,2289070000,6858.589844,6951.439941,6811.680176,6830.910156,6830.910156,2343940000
11/13/2018,6858.589844,6951.439941,6811.680176,6830.910156,6830.910156,2343940000,6896.200195,6916.100098,6736.180176,6769.870117,6769.870117,2540220000
11/14/2018,6896.200195,6916.100098,6736.180176,6769.870117,6769.870117,2540220000,6750.629883,6908.830078,6702.419922,6890.450195,6890.450195,2508720000
11/15/2018,6750.629883,6908.830078,6702.419922,6890.450195,6890.450195,2508720000,6823.029785,6898.129883,6797.430176,6867.02002,6867.02002,2438260000
11/16/2018,6823.029785,6898.129883,6797.430176,6867.02002,6867.02002,2438260000,6832.25,6841.439941,6623.370117,6642.919922,6642.919922,2354020000
11/19/2018,6832.25,6841.439941,6623.370117,6642.919922,6642.919922,2354020000,6475.680176,6614.009766,6442.359863,6526.959961,6526.959961,2664950000
11/20/2018,6475.680176,6614.009766,6442.359863,6526.959961,6526.959961,2664950000,6608.120117,6639.370117,6566.310059,6575.660156,6575.660156,1858050000
11/21/2018,6608.120117,6639.370117,6566.310059,6575.660156,6575.660156,1858050000,6525.02002,6591.560059,6524.549805,6527.350098,6527.350098,958950000
11/23/2018,6525.02002,6591.560059,6524.549805,6527.350098,6527.350098,958950000,6616.790039,6679.910156,6590.890137,6678.339844,6678.339844,2011180000
11/26/2018,6616.790039,6679.910156,6590.890137,6678.339844,6678.339844,2011180000,6639.390137,6715.410156,6609.080078,6701.040039,6701.040039,2067360000
11/27/2018,6639.390137,6715.410156,6609.080078,6701.040039,6701.040039,2067360000,6756.129883,6914.790039,6713.290039,6913.330078,6913.330078,2390260000
11/28/2018,6756.129883,6914.790039,6713.290039,6913.330078,6913.330078,2390260000,6890.839844,6938.02002,6839.450195,6892.399902,6892.399902,1983460000
11/29/2018,6890.839844,6938.02002,6839.450195,6892.399902,6892.399902,1983460000,6902.240234,6951.129883,6872.290039,6949.009766,6949.009766,2542820000
11/30/2018,6902.240234,6951.129883,6872.290039,6949.009766,6949.009766,2542820000,7106.839844,7107,7013.200195,7062.129883,7062.129883,2621020000
12/03/2018,7106.839844,7107,7013.200195,7062.129883,7062.129883,2621020000,7026.810059,7045.680176,6785.850098,6795.209961,6795.209961,2625810000
12/04/2018,7026.810059,7045.680176,6785.850098,6795.209961,6795.209961,2625810000,6652.129883,6840.5,6630.819824,6838.850098,6838.850098,2833870000
12/06/2018,6652.129883,6840.5,6630.819824,6838.850098,6838.850098,2833870000,6806.629883,6849.379883,6594.540039,6613.279785,6613.279785,2475160000
12/07/2018,6806.629883,6849.379883,6594.540039,6613.279785,6613.279785,2475160000,6603.359863,6710.390137,6534.330078,6682.740234,6682.740234,2367560000
12/10/2018,6603.359863,6710.390137,6534.330078,6682.740234,6682.740234,2367560000,6782.410156,6788.470215,6650.830078,6704.240234,6704.240234,2246060000
12/11/2018,6782.410156,6788.470215,6650.830078,6704.240234,6704.240234,2246060000,6800.549805,6867.660156,6761.779785,6763.959961,6763.959961,2412300000
12/12/2018,6800.549805,6867.660156,6761.779785,6763.959961,6763.959961,2412300000,6805.700195,6833.779785,6724.040039,6767.970215,6767.970215,2143520000
12/13/2018,6805.700195,6833.779785,6724.040039,6767.970215,6767.970215,2143520000,6679.910156,6710.410156,6585.310059,6594.959961,6594.959961,2200510000
12/14/2018,6679.910156,6710.410156,6585.310059,6594.959961,6594.959961,2200510000,6571,6621.629883,6399.549805,6448.390137,6448.390137,2665240000
12/17/2018,6571,6621.629883,6399.549805,6448.390137,6448.390137,2665240000,6503.120117,6551.040039,6434.600098,6491.52002,6491.52002,2585400000
12/18/2018,6503.120117,6551.040039,6434.600098,6491.52002,6491.52002,2585400000,6480.310059,6575.390137,6284.720215,6342.970215,6342.970215,2899950000
12/19/2018,6480.310059,6575.390137,6284.720215,6342.970215,6342.970215,2899950000,6312.720215,6380.970215,6161.850098,6243.189941,6243.189941,3258090000
12/20/2018,6312.720215,6380.970215,6161.850098,6243.189941,6243.189941,3258090000,6293.049805,6308.310059,6013.97998,6046.560059,6046.560059,4534120000
12/21/2018,6293.049805,6308.310059,6013.97998,6046.560059,6046.560059,4534120000,5994.080078,6075.169922,5895.120117,5899.350098,5899.350098,1647270000
12/24/2018,5994.080078,6075.169922,5895.120117,5899.350098,5899.350098,1647270000,5969.080078,6263.819824,5921.859863,6262.77002,6262.77002,2557940000
12/26/2018,5969.080078,6263.819824,5921.859863,6262.77002,6262.77002,2557940000,6168.600098,6291.990234,6043.450195,6288.299805,6288.299805,2415870000
12/27/2018,6168.600098,6291.990234,6043.450195,6288.299805,6288.299805,2415870000,6326.620117,6388.359863,6233.689941,6285.27002,6285.27002,2199090000
12/28/2018,6326.620117,6388.359863,6233.689941,6285.27002,6285.27002,2199090000,6354.850098,6365.390137,6273.939941,6329.970215,6329.970215,2098560000
12/31/2018,6354.850098,6365.390137,6273.939941,6329.970215,6329.970215,2098560000,6198.680176,6394.740234,6198.680176,6360.870117,6360.870117,2261800000
1/02/2019,6198.680176,6394.740234,6198.680176,6360.870117,6360.870117,2261800000,6274.759766,6292.680176,6139.399902,6147.129883,6147.129883,2607290000
1/03/2019,6274.759766,6292.680176,6139.399902,6147.129883,6147.129883,2607290000,6250.049805,6445.200195,6234.589844,6422.669922,6422.669922,2579550000
1/04/2019,6250.049805,6445.200195,6234.589844,6422.669922,6422.669922,2579550000,6434.549805,6521.439941,6412.97998,6488.25,6488.25,2507550000
1/07/2019,6434.549805,6521.439941,6412.97998,6488.25,6488.25,2507550000,6555.910156,6574.72998,6457,6551.850098,6551.850098,2378290000
1/08/2019,6555.910156,6574.72998,6457,6551.850098,6551.850098,2378290000,6576.540039,6631.060059,6549.439941,6600.689941,6600.689941,2422590000
1/09/2019,6576.540039,6631.060059,6549.439941,6600.689941,6600.689941,2422590000,6551.049805,6625.109863,6517.540039,6620.939941,6620.939941,2179080000
1/10/2019,6551.049805,6625.109863,6517.540039,6620.939941,6620.939941,2179080000,6579.890137,6604.560059,6562.040039,6601.399902,6601.399902,2066500000
1/11/2019,6579.890137,6604.560059,6562.040039,6601.399902,6601.399902,2066500000,6536.370117,6566.870117,6512.640137,6541.040039,6541.040039,1942210000
1/14/2019,6536.370117,6566.870117,6512.640137,6541.040039,6541.040039,1942210000,6571.149902,6674.529785,6567.319824,6669.640137,6669.640137,2038090000
1/15/2019,6571.149902,6674.529785,6567.319824,6669.640137,6669.640137,2038090000,6677.379883,6720.410156,6665.049805,6668.560059,6668.560059,2149580000
1/16/2019,6677.379883,6720.410156,6665.049805,6668.560059,6668.560059,2149580000,6646.189941,6747.279785,6637.100098,6718.450195,6718.450195,2128840000
